0,1117505376486866944,2019-04-14 19:10:18,NO_QUERY,realdonaldtrump,Love people who are great under pressure. What a fantastic life comeback for a really great guy! https://t.co/41MtJtYEjq
0,1117496743032250368,2019-04-14 18:36:00,NO_QUERY,realdonaldtrump,"Congratulations to @TigerWoods., a truly Great Champion!"
0,1117494716516507650,2019-04-14 18:27:57,NO_QUERY,realdonaldtrump,Watching final hole of @TheMasters. @TigerWoods is looking GREAT!
0,1117486994018451458,2019-04-14 17:57:15,NO_QUERY,realdonaldtrump,"Great Masters going on right now. @TigerWoods is leading with 2 holes left to play. Very exciting, tune in!"
0,1117428291227533312,2019-04-14 14:04:00,NO_QUERY,realdonaldtrump,"If the Fed had done its job properly, which it has not, the Stock Market would have been up 5000 to 10,000 addition\xe2\x80\xa6 https://t.co/8l4tdvil2n"
0,1117242926654947328,2019-04-14 01:47:25,NO_QUERY,realdonaldtrump,Just out: The USA has the absolute legal right to have apprehended illegal immigrants transferred to Sanctuary Citi\xe2\x80\xa6 https://t.co/SpzUmcPCV6
0,1117240692844183553,2019-04-14 01:38:33,NO_QUERY,realdonaldtrump,RT @WhiteHouse: No law that kicks 180 million Americans off their plans is acceptable. While Democrats abandon Obamacare for more socialism\xe2\x80\xa6
0,1117218059738079233,2019-04-14 00:08:37,NO_QUERY,realdonaldtrump,"Democrats must change the Immigration Laws FAST. If not, Sanctuary Cities must immediately ACT to take care of the\xe2\x80\xa6 https://t.co/rs5J3HJfIX"
0,1117216153728897024,2019-04-14 00:01:02,NO_QUERY,realdonaldtrump,....So interesting to see the Mayor of Oakland and other Sanctuary Cities NOT WANT our currently \xe2\x80\x9cdetained immigran\xe2\x80\xa6 https://t.co/FeFoLlrjgi
0,1117213859696267264,2019-04-13 23:51:55,NO_QUERY,realdonaldtrump,"I never offered Pardons to Homeland Security Officials, never ordered anyone to close our Southern Border (although\xe2\x80\xa6 https://t.co/SGnDMi0sab"
0,1117210469629071360,2019-04-13 23:38:27,NO_QUERY,realdonaldtrump,"....When I won the Election in 2016, the @nytimes had to beg their fleeing subscribers for forgiveness in that they\xe2\x80\xa6 https://t.co/brrb08KJS9"
0,1117208514202669056,2019-04-13 23:30:41,NO_QUERY,realdonaldtrump,The New York Times Sanctuary Cities/Immigration story today was knowingly wrong on almost every fact. They never ca\xe2\x80\xa6 https://t.co/yTiyKAgJEv
0,1117195221891203077,2019-04-13 22:37:52,NO_QUERY,realdonaldtrump,Great playing by @TigerWoods (at the) @TheMasters. Tomorrow will be a big and exciting day for golf and for sports.\xe2\x80\xa6 https://t.co/85XsTizsnf
0,1117040007016009728,2019-04-13 12:21:05,NO_QUERY,realdonaldtrump,"Why should Radical Left Democrats in Congress have a right to retry and examine the $35,000,000 (two years in the m\xe2\x80\xa6 https://t.co/swbEzODOpw"
0,1117035779589648386,2019-04-13 12:04:18,NO_QUERY,realdonaldtrump,"....extraordinary growth, economic success and riches under the leadership of Chairman Kim. I look forward to the d\xe2\x80\xa6 https://t.co/6qKwPbbrPH"
0,1117033379776667648,2019-04-13 11:54:45,NO_QUERY,realdonaldtrump,"I agree with Kim Jong Un of North Korea that our personal relationship remains very good, perhaps the term excellen\xe2\x80\xa6 https://t.co/6XKPFapPd8"
0,1116911640568573952,2019-04-13 03:51:00,NO_QUERY,realdonaldtrump,"In New York State, Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid fo\xe2\x80\xa6 https://t.co/3NIUtb0gcm"
